address,ppsqm,postal_code,lat,lon,travel_time,town
314D ANCHORVALE LINK,5280.0,544314,1.39142658189252,103.889253370265,24.133333333333333,SENGKANG
315 BT BATOK ST 32,4221.311475409836,650315,1.36009637574567,103.746560963113,47.21666666666667,BUKIT BATOK
315 CLEMENTI AVE 4,6593.406593406594,120315,1.31847036567508,103.765419463873,38.68333333333333,CLEMENTI
315 HOUGANG AVE 5,4701.492537313433,530315,1.36487118219384,103.894979026095,17.783333333333335,HOUGANG
315 JURONG EAST ST 32,5005.620253164557,600315,1.34603432938681,103.732850513855,51.3,JURONG EAST
315 SEMBAWANG VISTA,4852.459016393443,750315,1.44686608385044,103.82060863266,39.31666666666667,SEMBAWANG
315 TAMPINES ST 33,4895.104895104895,520315,1.35214170002867,103.957447937175,40.7,TAMPINES
315 UBI AVE 1,5357.142857142857,400315,1.32935634839085,103.903220788002,25.083333333333332,GEYLANG
315 WOODLANDS ST 31,5059.523809523809,730315,1.43147640608651,103.77584621921,43.833333333333336,WOODLANDS
315A ANCHORVALE RD,4954.545454545455,541315,1.39194187989874,103.889018489102,25.183333333333334,SENGKANG
315A ANG MO KIO ST 31,6954.311111111111,562315,1.36421831526448,103.846861474806,19.583333333333332,ANG MO KIO
315A PUNGGOL WAY,6881.720430107527,821315,1.40831677374217,103.897052983922,25.8,PUNGGOL
315A YISHUN AVE 9,5532.608695652174,761315,1.43238385408312,103.842384119393,38.43333333333333,YISHUN
315B ANCHORVALE RD,5824.0,542315,1.39217823243959,103.888323166759,25.066666666666666,SENGKANG
315B ANG MO KIO ST 31,7227.272727272728,563315,1.36402757273373,103.847478724527,19.516666666666666,ANG MO KIO
315B PUNGGOL WAY,6989.247311827957,822315,1.40795602683384,103.896400767911,26.45,PUNGGOL
315B YISHUN AVE 9,5666.537267080746,762315,1.43193085614681,103.842565042895,38.7,YISHUN
315C ANCHORVALE RD,4972.727272727273,543315,1.39234414519167,103.888049808731,24.183333333333334,SENGKANG
315C YISHUN AVE 9,5771.739130434782,763315,1.43236735703997,103.843300870773,40.38333333333333,YISHUN
316 BT BATOK ST 32,4838.709677419355,650316,1.3605766052846,103.746834002944,48.2,BUKIT BATOK
316 CLEMENTI AVE 4,6241.758241758242,120316,1.3184700954521,103.764526086951,35.166666666666664,CLEMENTI
316 HOUGANG AVE 7,5735.294117647059,530316,1.36497584742043,103.896809883055,15.366666666666667,HOUGANG
316 JURONG EAST ST 32,4514.207807118255,600316,1.34600652715087,103.732079814028,46.96666666666667,JURONG EAST
316 SEMBAWANG VISTA,4268.852459016393,750316,1.44634275472687,103.820816616633,40.81666666666667,SEMBAWANG
316 TAMPINES ST 33,4750.0,520316,1.35153799187876,103.957579542029,46.35,TAMPINES
316 UBI AVE 1,5578.125,400316,1.32925189163013,103.902615440444,26.183333333333334,GEYLANG
316 WOODLANDS ST 31,4897.260273972603,730316,1.43150896364408,103.776361764527,44.71666666666667,WOODLANDS
316A ANCHORVALE LINK,4970.097454545455,541316,1.39259070435595,103.889372018379,24.116666666666667,SENGKANG
316A ANG MO KIO ST 31,7263.1578947368425,562316,1.36476598625413,103.846907899709,20.55,ANG MO KIO
316A PUNGGOL WAY,6691.176470588235,821316,1.40890165905109,103.898407764488,21.416666666666668,PUNGGOL
316A YISHUN AVE 9,5640.086956521739,761316,1.43335530681195,103.842705084631,39.71666666666667,YISHUN
316B ANCHORVALE LINK,5316.363636363636,542316,1.39284937868558,103.888820766704,23.1,SENGKANG
316B PUNGGOL WAY,6524.746995572423,822316,1.40894665776408,103.89792554782,21.316666666666666,PUNGGOL
316B YISHUN AVE 9,5706.521739130435,762316,1.43286932101608,103.842697590791,39.15,YISHUN
316C ANCHORVALE LINK,5360.0,543316,1.39316162628404,103.888370952522,22.55,SENGKANG
316C PUNGGOL WAY,6536.540108478447,823316,1.40897577474178,103.897024808292,24.283333333333335,PUNGGOL
316C YISHUN AVE 9,5736.607142857143,763316,1.43292306072856,103.843472712009,39.68333333333333,YISHUN
316D PUNGGOL WAY,7079.646017699115,824316,1.40879311418322,103.896812070957,24.883333333333333,PUNGGOL
317 ANG MO KIO ST 31,6065.082572643021,560317,1.36562478329901,103.847011474539,22.266666666666666,ANG MO KIO
317 CLEMENTI AVE 4,6241.758241758242,120317,1.31803800701388,103.764519142282,37.71666666666667,CLEMENTI
317 HOUGANG AVE 7,5320.89552238806,530317,1.36529966178088,103.896454800013,15.9,HOUGANG
317 SEMBAWANG VISTA,4412.027268300601,750317,1.44593452355645,103.82043061222,39.96666666666667,SEMBAWANG
317 SERANGOON AVE 2,6639.07284768212,550317,1.35260972084146,103.866222094228,9.433333333333334,SERANGOON
317 TAMPINES ST 33,4790.660225442834,520317,1.35153802906184,103.956897901071,40.71666666666667,TAMPINES
317 WOODLANDS ST 31,4801.369863013699,730317,1.43189593455214,103.776268265174,43.733333333333334,WOODLANDS
317A ANCHORVALE RD,5066.205533596838,541317,1.39392639161049,103.887958194183,20.766666666666666,SENGKANG
317A YISHUN AVE 9,5616.071428571428,761317,1.43450592896688,103.843292004282,36.88333333333333,YISHUN
317B ANCHORVALE RD,5090.909090909091,542317,1.39386232204759,103.888540263546,21.1,SENGKANG
317B YISHUN AVE 9,5543.478260869565,762317,1.43416878511817,103.842950441024,36.666666666666664,YISHUN
317C ANCHORVALE RD,5434.782608695652,543317,1.39345998492639,103.888223477645,22.233333333333334,SENGKANG
317C YISHUN AVE 9,6032.608695652174,763317,1.43378048287839,103.843105705893,37.833333333333336,YISHUN
317D ANCHORVALE RD,4728.260869565217,544317,1.39346617238896,103.887930423496,21.8,SENGKANG
318 BT BATOK ST 32,5249.176470588236,650318,1.36094593781145,103.747282390377,49.46666666666667,BUKIT BATOK
318 JURONG EAST ST 31,4046.0102960102963,600318,1.34750822865247,103.730560691538,53.266666666666666,JURONG EAST
318 SEMBAWANG VISTA,4653.465346534654,750318,1.44623076981756,103.819993931128,38.833333333333336,SEMBAWANG
318 SERANGOON AVE 2,6589.74358974359,550318,1.35284046238433,103.867164766436,11.133333333333333,SERANGOON
318 TAMPINES ST 33,4881.889763779527,520318,1.35146093495017,103.956074919308,39.333333333333336,TAMPINES
318 UBI AVE 1,5366.666666666667,400318,1.32845731032674,103.903274600324,19.616666666666667,GEYLANG
318 WOODLANDS ST 31,4062.5,730318,1.43185620344217,103.777063676323,44.88333333333333,WOODLANDS
318A ANCHORVALE LINK,5444.434782608696,541318,1.39372831595147,103.889723049359,23.016666666666666,SENGKANG
318A YISHUN AVE 9,5553.571428571429,761318,1.43407449545002,103.843573649375,36.233333333333334,YISHUN
318B ANCHORVALE LINK,5113.636363636364,542318,1.39382852195671,103.888915861917,21.283333333333335,SENGKANG
318B YISHUN AVE 9,5776.86801242236,762318,1.43367833611169,103.843871260947,36.2,YISHUN
318C ANCHORVALE LINK,5022.727272727272,543318,1.39333357053438,103.889000192919,22.2,SENGKANG
318C YISHUN AVE 9,5625.0,763318,1.43338279018701,103.843517908933,37.083333333333336,YISHUN
319 ANG MO KIO AVE 1,5068.493150684932,560319,1.36509785283533,103.847380723566,21.466666666666665,ANG MO KIO
319 BT BATOK ST 33,4493.5597189695545,650319,1.3613950798384,103.746516665634,49.4,BUKIT BATOK
319 CLEMENTI AVE 4,6093.007462686567,120319,1.31738024777586,103.764787030207,36.43333333333333,CLEMENTI
319 HOUGANG AVE 5,5522.388059701492,530319,1.36572843966135,103.896620216828,17.116666666666667,HOUGANG
319 JURONG EAST ST 31,4423.076923076923,600319,1.34798942321199,103.7304582035,54.016666666666666,JURONG EAST
319 SEMBAWANG CL,4560.9243697479,750319,1.44625182986363,103.8192531663,38.583333333333336,SEMBAWANG
319 SERANGOON AVE 2,7109.58904109589,550319,1.35252439194918,103.868043877858,10.416666666666666,SERANGOON
319 TAMPINES ST 33,4842.51968503937,520319,1.35086520634088,103.956396069577,40.36666666666667,TAMPINES
319 UBI AVE 1,5267.857142857143,400319,1.32827325782622,103.90359427022,20.216666666666665,GEYLANG
319 WOODLANDS ST 31,4931.506849315068,730319,1.43150888069834,103.777400269235,46.1,WOODLANDS
319A ANCHORVALE DR,5037.5383043922375,541319,1.39059690271608,103.890148270578,23.95,SENGKANG
319B ANCHORVALE DR,4954.545454545454,542319,1.39139722657163,103.890466407379,23.316666666666666,SENGKANG
319C ANCHORVALE DR,4954.545454545455,543319,1.39088900332643,103.890634133148,22.716666666666665,SENGKANG
32 BALAM RD,5000.0,370032,1.3293933046895,103.886977511986,18.733333333333334,GEYLANG
32 BEDOK STH AVE 2,5546.647015475313,460032,1.32262578075749,103.937815786523,37.083333333333336,BEDOK
32 CASSIA CRES,6155.193992490613,390032,1.30941607107151,103.883900101162,24.333333333333332,GEYLANG
32 CHAI CHEE AVE,4923.076923076923,461032,1.32371729072048,103.925001092941,30.716666666666665,BEDOK
32 EUNOS CRES,8694.444444444445,400032,1.32029253511763,103.901355995305,21.516666666666666,GEYLANG
32 GHIM MOH LINK,10215.053763440861,271032,1.3100634072092,103.784498087029,16.566666666666666,QUEENSTOWN
32 HOLLAND CL,5876.549456109284,270032,1.30618489254906,103.796881195019,34.9,QUEENSTOWN
32 JLN BAHAGIA,4660.714285714286,320032,1.32613207103741,103.858096717028,17.05,KALLANG/WHAMPOA
32 JLN BT HO SWEE,6525.423728813559,160032,1.28742122514492,103.828415534676,24.883333333333333,BUKIT MERAH
32 MARINE CRES,6538.461538461538,440032,1.303178277126,103.911806642809,41.53333333333333,MARINE PARADE
32 MARSILING DR,4232.876712328767,730032,1.44337609848317,103.772918121132,51.016666666666666,WOODLANDS
32 NEW MKT RD,6730.7692307692305,050032,1.28497943108466,103.84256768083,16.683333333333334,CENTRAL AREA
32 TEBAN GDNS RD,3989.8989898989903,600032,1.32184396296011,103.739872521955,55.38333333333333,JURONG EAST
32 TELOK BLANGAH RISE,5173.655205811138,090032,1.27313105297407,103.821662863346,30.3,BUKIT MERAH
320 ANG MO KIO AVE 1,5232.876712328767,560320,1.36559244608528,103.848386744168,21.283333333333335,ANG MO KIO
320 CLEMENTI AVE 4,5640.955223880597,120320,1.316901343761,103.765310715228,35.666666666666664,CLEMENTI
320 HOUGANG AVE 5,4692.307692307692,530320,1.36626989576509,103.898029449551,17.566666666666666,HOUGANG
320 JURONG EAST ST 31,4761.9047619047615,600320,1.34835984001849,103.730997471516,53.68333333333333,JURONG EAST
320 SEMBAWANG CL,4752.475247524752,750320,1.44643784156419,103.81885853477,38.56666666666667,SEMBAWANG
320 UBI AVE 1,5285.714285714286,400320,1.32880527103033,103.904280456723,25.9,GEYLANG
320 YISHUN CTRL,4707.673596673596,760320,1.42944311134143,103.841407442602,39.0,YISHUN
320A ANCHORVALE DR,5647.058823529412,541320,1.39033370024041,103.891002827157,22.6,SENGKANG
320B ANCHORVALE DR,4981.309090909091,542320,1.39125129542693,103.890809117875,22.383333333333333,SENGKANG
320D ANCHORVALE DR,5363.636363636364,544320,1.3909522124166,103.891815990371,20.516666666666666,SENGKANG
321 ANG MO KIO AVE 1,5000.0,560321,1.36514126911853,103.8487041858,21.533333333333335,ANG MO KIO
321 BT BATOK ST 33,4660.138248847927,650321,1.36131699323376,103.747741215309,49.0,BUKIT BATOK
321 HOUGANG AVE 5,4623.655913978495,530321,1.36710131174973,103.898278016767,18.05,HOUGANG
321 JURONG EAST ST 31,4716.216216216217,600321,1.34835818598708,103.730092202588,56.016666666666666,JURONG EAST
321 SEMBAWANG CL,4691.422764227642,750321,1.44608014993333,103.818524062291,39.3,SEMBAWANG
321 SERANGOON AVE 2,6506.8493150684935,550321,1.35120526890578,103.867769527625,13.4,SERANGOON
321 TAH CHING RD,4778.479987036137,610321,1.33727166109701,103.724355525718,50.8,JURONG WEST
321 TAMPINES ST 33,4642.526455026455,520321,1.35069890623764,103.957515688038,45.666666666666664,TAMPINES
321 WOODLANDS ST 32,4692.307692307692,730321,1.43188553711066,103.779323207159,48.03333333333333,WOODLANDS
321 YISHUN CTRL,4700.45045045045,760321,1.42887961053535,103.841528588879,39.2,YISHUN
321A ANCHORVALE DR,5256.565656565657,541321,1.39000777515024,103.892034090131,20.9,SENGKANG
321B ANCHORVALE DR,5144.436363636363,542321,1.39056163065421,103.892266218672,19.733333333333334,SENGKANG
321C ANCHORVALE DR,5272.727272727273,543321,1.39058578077811,103.891617324,21.466666666666665,SENGKANG
322 ANG MO KIO AVE 3,5794.12915851272,560322,1.36835858820173,103.847745828569,15.25,ANG MO KIO
322 BT BATOK ST 33,5117.64705882353,650322,1.36166738427595,103.747725025434,47.96666666666667,BUKIT BATOK
322 HOUGANG AVE 5,5149.253731343284,530322,1.36709855359263,103.896978678668,15.25,HOUGANG
322 JURONG EAST ST 31,4979.591836734694,600322,1.34803793215272,103.729165542694,55.21666666666667,JURONG EAST
322 SEMBAWANG CL,4895.833333333334,750322,1.44555988914785,103.818296366915,39.78333333333333,SEMBAWANG
322 SERANGOON AVE 3,6885.415525114156,550322,1.35175507137606,103.868662430875,11.083333333333334,SERANGOON
322 TAH CHING RD,4475.806451612903,610322,1.33687682528474,103.724556263646,50.35,JURONG WEST
322 TAMPINES ST 33,4723.31583552056,520322,1.35087595592887,103.958127135791,46.81666666666667,TAMPINES
322 UBI AVE 1,5029.761904761905,400322,1.32791288824126,103.904833849402,26.55,GEYLANG
322 WOODLANDS ST 32,4767.441860465116,730322,1.43151585350574,103.778881591946,48.15,WOODLANDS
322 YISHUN CTRL,4642.65447667087,760322,1.42873442810568,103.840836164995,37.833333333333336,YISHUN
322A ANCHORVALE DR,5104.6511627906975,541322,1.39152119923122,103.892313717113,19.083333333333332,SENGKANG
322A JURONG EAST ST 31,5012.18064516129,601322,1.34767058736295,103.728931059064,56.2,JURONG EAST
322B ANCHORVALE DR,5363.636363636364,542322,1.39134223763825,103.891903586971,19.966666666666665,SENGKANG
323 ANG MO KIO AVE 3,5977.891156462585,560323,1.36790849360635,103.84771408812,16.016666666666666,ANG MO KIO
323 BT BATOK ST 33,5335.9375,650323,1.36103222148882,103.748091419935,50.8,BUKIT BATOK
323 JURONG EAST ST 31,5000.0,600323,1.34839013731603,103.728986352199,54.833333333333336,JURONG EAST
323 SEMBAWANG CL,4699.1869918699185,750323,1.44509125244238,103.81807503418,40.53333333333333,SEMBAWANG
323 SERANGOON AVE 3,6328.125,550323,1.35116857435372,103.869408469694,9.933333333333334,SERANGOON
323 TAMPINES ST 33,4889.908256880734,520323,1.35159004317722,103.958395332025,45.53333333333333,TAMPINES
323 UBI AVE 1,5327.380952380952,400323,1.32803365560415,103.904398329853,27.066666666666666,GEYLANG
323 WOODLANDS ST 32,5138.036809815951,730323,1.43117274894118,103.77911320353,46.766666666666666,WOODLANDS
323 YISHUN CTRL,4292.452830188679,760323,1.42817915274422,103.841271522781,38.71666666666667,YISHUN
323B SENGKANG EAST WAY,5277.777777777777,542323,1.39209550650234,103.89255070806,19.35,SENGKANG
323C SENGKANG EAST WAY,5349.747474747475,543323,1.39291333684103,103.892403304917,19.633333333333333,SENGKANG
324 ANG MO KIO AVE 3,5489.7959183673465,560324,1.36833392201705,103.846879231399,16.416666666666668,ANG MO KIO
324 BT BATOK ST 33,5056.179775280899,650324,1.36216472766267,103.747628122263,49.1,BUKIT BATOK
324 CLEMENTI AVE 5,6835.941232680363,120324,1.31513509080723,103.766054474051,33.65,CLEMENTI
324 HOUGANG AVE 5,4471.153846153846,530324,1.36750458591712,103.897418323346,16.016666666666666,HOUGANG
324 SEMBAWANG CL,4378.712871287129,750324,1.44457098531352,103.81784736593,41.4,SEMBAWANG
324 SERANGOON AVE 3,6327.380952380952,550324,1.35125096397791,103.86884445834,11.183333333333334,SERANGOON
324 TAH CHING RD,4734.639757542362,610324,1.33637959148296,103.723444766506,51.86666666666667,JURONG WEST
324 TAMPINES ST 32,5405.405405405405,520324,1.35238834231733,103.959443360689,46.31666666666667,TAMPINES
324 UBI AVE 1,4871.428571428572,400324,1.32829434946575,103.904204443823,27.516666666666666,GEYLANG
324 WOODLANDS ST 32,4483.146067415731,730324,1.43123848904483,103.779712471656,47.31666666666667,WOODLANDS
324 YISHUN CTRL,5035.211267605633,760324,1.4286615032394,103.841999469414,39.1,YISHUN
324A SENGKANG EAST WAY,5828.761755485893,541324,1.39346660109152,103.892056931811,19.95,SENGKANG
324B SENGKANG EAST WAY,5600.0,542324,1.39250120483191,103.892333312168,20.4,SENGKANG
324C SENGKANG EAST WAY,5487.275590551181,543324,1.39254408668838,103.891776534324,21.3,SENGKANG
324D SENGKANG EAST WAY,5522.727272727272,544324,1.3928443886439,103.891346931814,21.583333333333332,SENGKANG
325 ANG MO KIO AVE 3,5734.693877551021,560325,1.36789986956821,103.846887401387,17.183333333333334,ANG MO KIO
325 BT BATOK ST 33,4204.918032786885,650325,1.36260161093367,103.747424940339,48.7,BUKIT BATOK
325 CLEMENTI AVE 5,5843.373493975903,120325,1.31542671896834,103.766840120707,35.71666666666667,CLEMENTI
325 HOUGANG AVE 7,5181.818181818182,530325,1.36758838065526,103.898880189886,18.216666666666665,HOUGANG
325 JURONG EAST ST 31,5177.304964539007,600325,1.34880342091286,103.728984380177,54.93333333333333,JURONG EAST
325 SERANGOON AVE 3,7105.7692307692305,550325,1.35093759016541,103.868683014792,11.683333333333334,SERANGOON
325 TAH CHING RD,4902.9126213592235,610325,1.33598238025896,103.723127904618,55.833333333333336,JURONG WEST
325 TAMPINES ST 32,4898.988753854525,520325,1.35262887575629,103.959086503163,45.4,TAMPINES
325 WOODLANDS ST 32,4677.914110429448,730325,1.43078891155605,103.779517722142,48.03333333333333,WOODLANDS
325 YISHUN CTRL,5291.628786417134,760325,1.42923856240311,103.842145690691,40.35,YISHUN
325A SENGKANG EAST WAY,5229.79797979798,541325,1.3936550850698,103.890915195653,22.916666666666668,SENGKANG
325B SENGKANG EAST WAY,5066.666666666667,542325,1.39290849064575,103.890675455376,22.9,SENGKANG
325C SENGKANG EAST WAY,5127.777777777777,543325,1.39322971130646,103.891350959767,21.65,SENGKANG
326 ANG MO KIO AVE 3,5195.652173913043,560326,1.36706933818888,103.847902498352,20.266666666666666,ANG MO KIO
326 BT BATOK ST 33,4660.130718954249,650326,1.36257099897669,103.748155537184,51.86666666666667,BUKIT BATOK
326 CLEMENTI AVE 5,5970.149253731343,120326,1.31443081636431,103.766358328432,34.583333333333336,CLEMENTI
326 HOUGANG AVE 7,4423.076923076923,530326,1.36808005503554,103.898545028031,19.416666666666668,HOUGANG
326 SEMBAWANG CRES,4356.435643564357,750326,1.44469999675508,103.819162280801,40.916666666666664,SEMBAWANG
326 TAH CHING RD,4344.262295081967,610326,1.33576304290578,103.722668788785,56.266666666666666,JURONG WEST
326 TAMPINES ST 32,6122.448979591837,520326,1.35262855057464,103.95864453337,41.18333333333333,TAMPINES
326 UBI AVE 1,5589.041095890411,400326,1.32717743985411,103.903801522508,21.716666666666665,GEYLANG
326 WOODLANDS ST 32,4908.536585365854,730326,1.43042123905158,103.77958246528,47.766666666666666,WOODLANDS
326 YISHUN RING RD,5246.478873239436,760326,1.42955104737326,103.84243972426,40.36666666666667,YISHUN
326A ANCHORVALE RD,6420.80745341615,541326,1.39491417297588,103.88800013779,18.783333333333335,SENGKANG
326B ANCHORVALE RD,5806.288819875776,542326,1.3953117728698,103.888014709966,19.3,SENGKANG
326C ANCHORVALE RD,5848.214285714285,543326,1.39571712840417,103.888065431995,19.95,SENGKANG
326D ANCHORVALE RD,6034.5496894409935,544326,1.39613052938418,103.888097116033,20.55,SENGKANG
327 ANG MO KIO AVE 3,5678.571428571428,560327,1.36705284380639,103.846987446489,19.366666666666667,ANG MO KIO
327 CLEMENTI AVE 5,5820.895522388059,120327,1.31397863904505,103.766558990296,35.233333333333334,CLEMENTI
327 HOUGANG AVE 5,5492.537313432836,530327,1.36830683201861,103.895987624672,16.666666666666668,HOUGANG
327 SEMBAWANG CRES,4786.019801980198,750327,1.44566382276232,103.8190220705,39.38333333333333,SEMBAWANG
327 TAH CHING RD,4392.524590163935,610327,1.33615146757288,103.722633358102,55.31666666666667,JURONG WEST
327 TAMPINES ST 32,4898.648648648648,520327,1.35244718454516,103.958287602194,40.983333333333334,TAMPINES
327 UBI AVE 1,4866.666666666667,400327,1.32690473046022,103.903997715045,22.25,GEYLANG
327 YISHUN RING RD,4759.615384615385,760327,1.43007109914643,103.842396446526,38.833333333333336,YISHUN
327A ANCHORVALE RD,5652.173913043478,541327,1.39525631314867,103.888613356075,19.783333333333335,SENGKANG
327C ANCHORVALE RD,5760.869565217391,543327,1.39609319862488,103.888720918656,21.183333333333334,SENGKANG
328 ANG MO KIO AVE 3,4684.931506849315,560328,1.36661793708764,103.84786688518,21.216666666666665,ANG MO KIO
328 CLEMENTI AVE 2,6268.6567164179105,120328,1.31399161476536,103.767089003977,36.983333333333334,CLEMENTI
328 HOUGANG AVE 5,5223.880597014925,530328,1.36874369807703,103.896797055652,15.416666666666666,HOUGANG
328 SEMBAWANG CRES,4580.371900826446,750328,1.4454350549004,103.819386697528,39.71666666666667,SEMBAWANG
328 SERANGOON AVE 3,6190.018315018315,550328,1.35028615875324,103.868352627161,12.866666666666667,SERANGOON
328 TAH CHING RD,5297.4838709677415,610328,1.33663451315422,103.72260042207,52.81666666666667,JURONG WEST
328 WOODLANDS ST 32,5119.205298013245,730328,1.43005749573809,103.779439838598,48.2,WOODLANDS
328 YISHUN RING RD,5172.413793103448,760328,1.42977954209574,103.843056925662,40.333333333333336,YISHUN
329 ANG MO KIO AVE 3,5316.313823163138,560329,1.36659908629034,103.846874419073,20.316666666666666,ANG MO KIO
329 BT BATOK ST 33,4701.398520573278,650329,1.36312633682463,103.747418527269,49.416666666666664,BUKIT BATOK
329 CLEMENTI AVE 2,6641.79104477612,120329,1.31306718149221,103.767339299757,38.28333333333333,CLEMENTI
329 JURONG EAST AVE 1,4662.1621621621625,600329,1.35013988623409,103.729936587391,53.75,JURONG EAST
329 SEMBAWANG CL,4416.666666666667,750329,1.44635110057387,103.817664303233,40.15,SEMBAWANG
329 SERANGOON AVE 3,6220.335675253707,550329,1.34962634280183,103.868063797378,12.15,SERANGOON
329 TAH CHING RD,4710.743801652892,610329,1.3374608850516,103.723845021333,50.55,JURONG WEST
329 TAMPINES ST 32,5536.912751677853,520329,1.35335552120961,103.958728583436,40.11666666666667,TAMPINES
329 UBI AVE 1,5059.523809523809,400329,1.3270269894911,103.904816431751,28.833333333333332,GEYLANG
329 WOODLANDS ST 32,4857.142857142857,730329,1.43036127914544,103.778803360101,47.68333333333333,WOODLANDS
329 YISHUN RING RD,4583.333333333333,760329,1.43030125625917,103.842618159616,39.06666666666667,YISHUN
329A ANCHORVALE ST,5983.790723800354,541329,1.39619302195076,103.88972181068,20.333333333333332,SENGKANG
329B ANCHORVALE ST,5874.21198156682,542329,1.39576281508857,103.889466805657,21.7,SENGKANG
33 BEDOK STH AVE 2,5041.095890410959,460033,1.32283703302242,103.939124525951,40.9,BEDOK
33 CHAI CHEE AVE,5456.140350877193,461033,1.32400911794369,103.925848135552,29.966666666666665,BEDOK
33 EUNOS CRES,8981.466666666667,400033,1.32018325530871,103.90080491512,22.266666666666666,GEYLANG
33 JLN BAHAGIA,4732.142857142857,320033,1.32661209766562,103.858436241745,16.3,KALLANG/WHAMPOA
33 MARINE CRES,6525.80971659919,440033,1.30264896606627,103.912184784558,30.583333333333332,MARINE PARADE
33 MARSILING DR,3841.8367346938776,730033,1.44355825410306,103.772015392214,52.6,WOODLANDS
33 TEBAN GDNS RD,4225.7809757809755,600033,1.32030252805209,103.74184852426,53.2,JURONG EAST
33 TELOK BLANGAH WAY,5239.830508474576,090033,1.27414335069299,103.822490459589,28.916666666666668,BUKIT MERAH
330 ANG MO KIO AVE 1,5147.058823529412,560330,1.36243186402478,103.851030689651,18.366666666666667,ANG MO KIO
330 BT BATOK ST 33,5273.026315789473,650330,1.36339848689145,103.748445426437,51.166666666666664,BUKIT BATOK
330 CLEMENTI AVE 2,6078.942636216508,120330,1.31374471195404,103.767781828711,37.666666666666664,CLEMENTI
330 JURONG EAST AVE 1,4770.140332640332,600330,1.35055495259482,103.73002911041,54.43333333333333,JURONG EAST
330 SEMBAWANG CL,5000.0,750330,1.44680507130646,103.817811631963,39.31666666666667,SEMBAWANG
330 SERANGOON AVE 3,7000.0,550330,1.34993696977745,103.869562944176,10.966666666666667,SERANGOON
330 TAMPINES ST 32,5901.360544217687,520330,1.35335611053088,103.959531512588,41.38333333333333,TAMPINES
330 UBI AVE 1,5178.571428571429,400330,1.32650643553954,103.904049563769,23.366666666666667,GEYLANG
330 WOODLANDS AVE 1,4656.084656084656,730330,1.42980320697192,103.778590443657,48.3,WOODLANDS
330 YISHUN RING RD,4640.0,760330,1.43094164530207,103.842574798619,38.016666666666666,YISHUN
330A ANCHORVALE ST,6086.95652173913,541330,1.39662723290185,103.889865436797,19.083333333333332,SENGKANG
330B ANCHORVALE ST,5982.142857142857,542330,1.39655770884234,103.890240536174,19.033333333333335,SENGKANG
331 ANG MO KIO AVE 1,5367.64705882353,560331,1.36211140665392,103.850766473498,17.45,ANG MO KIO
331 BT BATOK ST 33,4514.563106796117,650331,1.36361186600798,103.747645306633,49.083333333333336,BUKIT BATOK
331 CLEMENTI AVE 2,5895.522388059701,120331,1.31413785421482,103.767942210615,38.21666666666667,CLEMENTI
331 JURONG EAST AVE 1,4351.145038167939,600331,1.35082650419629,103.73042009299,54.45,JURONG EAST
331 SEMBAWANG CL,4673.840111283856,750331,1.44752857706619,103.816661963955,39.766666666666666,SEMBAWANG
331 SERANGOON AVE 3,7023.809523809524,550331,1.34964853999772,103.870212188005,9.683333333333334,SERANGOON
331 TAH CHING RD,5299.2151733158935,611331,1.33807458629683,103.723432148725,49.4,JURONG WEST
331 WOODLANDS AVE 1,4574.52876984127,730331,1.42945179692175,103.778711277354,47.56666666666667,WOODLANDS
331 YISHUN RING RD,4230.7692307692305,760331,1.43061313479548,103.843053582925,39.083333333333336,YISHUN
331A ANCHORVALE ST,5844.461125158028,541331,1.39594975733852,103.890467920512,20.233333333333334,SENGKANG
331B ANCHORVALE ST,6500.0,542331,1.39567244030632,103.890125430899,21.266666666666666,SENGKANG
331C ANCHORVALE ST,5896.739130434782,543331,1.39557791060487,103.889773699699,21.533333333333335,SENGKANG
332 ANG MO KIO AVE 1,5014.705882352941,560332,1.36167030761833,103.851955453764,18.516666666666666,ANG MO KIO
332 BT BATOK ST 32,4761.9047619047615,650332,1.36375968270148,103.748197987376,50.21666666666667,BUKIT BATOK
332 CLEMENTI AVE 2,5760.869565217391,120332,1.31474029464441,103.76748755096,36.78333333333333,CLEMENTI
332 JURONG EAST AVE 1,4033.0188679245284,600332,1.35159123927227,103.73019605105,56.0,JURONG EAST
332 SEMBAWANG CL,4567.656765676567,750332,1.44670127140502,103.817044619348,41.46666666666667,SEMBAWANG
332 SERANGOON AVE 3,7678.571428571428,550332,1.35101719466947,103.870185119998,9.516666666666667,SERANGOON
332 TAH CHING RD,4960.5071187805,610332,1.3388206966531,103.72369051749,48.85,JURONG WEST
332 YISHUN RING RD,4436.6724464060535,760332,1.43046785703727,103.843466655787,39.56666666666667,YISHUN
332A ANCHORVALE LINK,6005.434782608696,541332,1.39532164438575,103.891136801306,20.75,SENGKANG
332B ANCHORVALE LINK,6114.906832298137,542332,1.39510794817993,103.891456224107,23.2,SENGKANG
332C ANCHORVALE LINK,6137.027173913044,543332,1.39500219567352,103.891960984474,22.266666666666666,SENGKANG
333 ANG MO KIO AVE 1,5220.588235294118,560333,1.3613425564061,103.851698621454,17.433333333333334,ANG MO KIO
333 BT BATOK ST 32,5250.0,650333,1.36418205578453,103.747797285557,49.5,BUKIT BATOK
333 JURONG EAST AVE 1,4166.666666666667,600333,1.35124158359642,103.730961431641,55.5,JURONG EAST
